1,2,0.1
1,3,0.1
1,4,0.0800000190734863
1,5,0.140000009536743
1,6,0.0400000095367432
1,7,0.0199999809265137
1,8,0.2
1,9,0.220000028610229
1,10,0.0599999904632568
1,11,0.1
